caller_file,caller_line,caller_func,callee_file,callee_line,callee_func,calls,edge_tottime_approx,edge_cumtime_approx,callee_tottime_total,callee_cumtime_total
logger.py,182,timer_debug1,~,0,<built-in method time.process_time>,88,0.0007437160000000001,0.0007437160000000001,0.0032473660000000002,0.0032473660000000002
logger.py,200,__init__,~,0,<built-in method time.process_time>,15,0.00015859200000000002,0.00015859200000000002,0.0032473660000000002,0.0032473660000000002
selected_ci.py,313,kernel_fixed_space,~,0,<built-in method time.perf_counter>,15,1.6201e-05,1.6201e-05,0.000129448,0.000129448
logger.py,182,timer_debug1,~,0,<built-in method time.perf_counter>,88,9.738100000000001e-05,9.738100000000001e-05,0.000129448,0.000129448
logger.py,200,__init__,~,0,<built-in method time.perf_counter>,15,1.5866e-05,1.5866e-05,0.000129448,0.000129448
session.py,751,send,~,0,<built-in method posix.getpid>,1,5.39e-07,5.39e-07,5.544000000000001e-06,5.544000000000001e-06
iostream.py,495,_flush,~,0,<built-in method posix.getpid>,1,2.832e-06,2.832e-06,5.544000000000001e-06,5.544000000000001e-06
iostream.py,162,_is_master_process,~,0,<built-in method posix.getpid>,1,1.582e-06,1.582e-06,5.544000000000001e-06,5.544000000000001e-06
session.py,599,msg_id,~,0,<built-in method posix.getpid>,1,5.91e-07,5.91e-07,5.544000000000001e-06,5.544000000000001e-06
einsumfunc.py,1057,einsum,~,0,<built-in method posix.getppid>,1,2.875e-06,2.875e-06,0.011163632000000001,0.011163632000000001
_arraysetops_impl.py,342,_unique1d,~,0,<built-in method posix.getppid>,12,5.2367e-05,5.2367e-05,0.011163632000000001,0.011163632000000001
linalg_helper.py,291,davidson1,~,0,<built-in method posix.getppid>,3,9.445e-06,9.445e-06,0.011163632000000001,0.011163632000000001
selected_ci.py,48,contract_2e,~,0,<built-in method posix.getppid>,1,3.27e-06,3.27e-06,0.011163632000000001,0.011163632000000001
selected_ci.py,519,make_rdm2s,~,0,<built-in method posix.getppid>,89,0.000383552,0.000383552,0.011163632000000001,0.011163632000000001
configuration_recovery.py,59,recover_configurations,~,0,<built-in method posix.getppid>,187,0.0005429930000000001,0.0005429930000000001,0.011163632000000001,0.011163632000000001
fermion.py,435,solve_sci_batch,~,0,<built-in method posix.getppid>,4,1.2843e-05,1.2843e-05,0.011163632000000001,0.011163632000000001
selected_ci.py,568,make_rdm2,~,0,<built-in method posix.getppid>,764,0.0033888240000000003,0.0033888240000000003,0.011163632000000001,0.011163632000000001
selected_ci.py,758,contract_2e,~,0,<built-in method posix.getppid>,1528,0.006764779,0.006764779,0.011163632000000001,0.011163632000000001
selected_ci.py,230,des_des_linkstr_tril,~,0,<built-in method posix.getppid>,1,2.684e-06,2.684e-06,0.011163632000000001,0.011163632000000001
<frozen abc>,117,__instancecheck__,~,0,<built-in method _abc._abc_instancecheck>,89,0.000402558,0.000402558,0.000402558,0.000402558
<frozen abc>,121,__subclasscheck__,~,0,<built-in method _abc._abc_subclasscheck>,2,5.14e-06,5.14e-06,5.14e-06,5.14e-06
counts.py,45,bit_array_to_arrays,~,0,<method 'append' of 'collections.deque' objects>,1,1.824e-06,1.824e-06,4.539e-06,4.539e-06
iostream.py,202,schedule,~,0,<method 'append' of 'collections.deque' objects>,1,6.4e-07,6.4e-07,4.539e-06,4.539e-06
base_events.py,1907,_add_callback,~,0,<method 'append' of 'collections.deque' objects>,2,2.075e-06,2.075e-06,4.539e-06,4.539e-06
base_events.py,1922,_run_once,~,0,<method 'popleft' of 'collections.deque' objects>,1,4.28e-07,4.28e-07,2.4720000000000002e-06,2.4720000000000002e-06
counts.py,45,bit_array_to_arrays,~,0,<method 'popleft' of 'collections.deque' objects>,1,4.2900000000000004e-07,4.2900000000000004e-07,2.4720000000000002e-06,2.4720000000000002e-06
iostream.py,107,_handle_event,~,0,<method 'popleft' of 'collections.deque' objects>,2,7.92e-07,7.92e-07,2.4720000000000002e-06,2.4720000000000002e-06
numeric.py,1373,normalize_axis_tuple,~,0,<built-in method _operator.index>,4,1.952e-06,1.952e-06,1.8538e-05,1.8538e-05
_twodim_base_impl.py,159,eye,~,0,<built-in method _operator.index>,30,1.6586e-05,1.6586e-05,1.8538e-05,1.8538e-05
